income_declared,income_detected,address_mismatch,device_location,document_authenticity_score,account_balance_pattern,employment_mismatch,rapid_loan_requests,fraud_probability,fraud_flag
157398,174716,0,2,0.99,0.98,0,0,0.041,0
125649,106639,0,0,0.67,0.41,0,0,0.135,0
96827,105403,0,4,0.6,0.48,0,0,0.131,0
70450,81669,0,3,0.69,0.61,0,1,0.333,0
57596,63683,0,1,0.49,0.39,0,0,0.164,0
31270,35808,0,4,0.42,0.86,0,0,0.196,0
171840,142859,0,3,0.64,0.75,0,1,0.349,0
45337,50873,0,3,0.61,0.28,0,0,0.14,0
76548,52941,0,4,0.69,0.25,0,0,0.185,0
160670,163035,0,1,0.72,0.77,0,1,0.275,0
191384,199920,0,1,0.72,0.34,0,0,0.086,0
151162,148175,1,0,0.54,0.61,0,0,0.322,0
112392,129991,0,0,0.83,0.77,0,0,0.097,0
121138,136942,0,2,0.9,0.92,0,0,0.071,0
150625,130272,0,4,0.49,0.42,0,0,0.175,0
22039,40562,0,4,0.65,0.96,0,0,0.382,0
148122,163535,0,0,0.62,0.87,0,0,0.131,0
182036,196483,1,0,0.82,0.86,0,0,0.273,0
153117,157471,0,2,0.8,0.76,0,0,0.06,0
178235,158233,0,3,0.44,0.87,0,0,0.179,0
132223,136677,0,0,0.91,0.57,0,0,0.034,0
127039,133949,0,0,0.93,0.8,0,0,0.037,0
49507,37023,0,3,0.47,0.84,0,0,0.221,0
48062,23244,0,2,0.66,0.84,0,1,0.466,0
118118,133633,1,4,0.52,0.89,1,0,0.366,0
155070,172619,0,0,0.49,0.64,1,0,0.167,0
131000,107440,0,0,0.85,0.32,0,0,0.1,0
20513,18655,0,4,0.84,0.16,0,1,0.272,0
96195,112381,0,1,0.76,0.42,0,0,0.119,0
136938,117183,0,3,0.53,0.81,0,0,0.168,0
20356,1274,0,0,0.82,0.69,0,0,0.373,0
159672,164524,0,0,0.89,0.85,0,1,0.238,0
71068,84851,0,0,0.73,0.57,0,1,0.335,0
77390,54525,1,1,0.99,0.37,0,0,0.306,0
120986,92749,0,4,0.62,0.82,0,1,0.377,0
164891,168565,1,1,0.94,0.29,0,0,0.223,0
174691,148772,0,4,0.98,1.0,0,0,0.057,0
136645,122006,0,0,0.49,0.33,0,0,0.165,0
127652,115158,1,1,0.61,0.17,0,0,0.332,0
77681,49868,0,0,0.44,0.1,0,0,0.265,0
158931,178355,0,1,0.67,0.75,0,0,0.125,0
51077,68885,0,4,1.0,0.5,0,0,0.122,0
131817,120463,1,1,0.99,0.84,0,0,0.233,0
92187,64101,0,0,0.88,0.95,1,0,0.137,0
81521,64037,0,1,0.66,0.67,0,0,0.16,0
186171,187249,0,2,0.5,0.67,0,0,0.127,0
58793,56886,0,3,0.78,0.74,0,0,0.066,0
76045,84077,0,2,0.89,0.16,0,0,0.064,0
199493,171565,0,4,0.57,0.51,0,1,0.356,0
65854,64222,0,2,0.93,0.6,0,0,0.026,0
162965,148146,1,0,0.98,0.91,0,0,0.237,0
21127,4769,0,2,0.87,0.55,0,0,0.303,0
38791,31463,0,4,0.89,0.93,0,0,0.094,0
92630,96783,0,0,0.96,0.72,1,0,0.026,0
163781,135450,0,1,0.74,1.0,0,0,0.126,0
136531,136846,0,0,0.94,0.43,0,0,0.016,0
48341,26740,0,3,0.8,0.89,0,0,0.206,0
198029,181228,0,3,0.52,0.96,1,0,0.15,0
47335,43604,0,0,0.44,0.25,1,1,0.368,0
174044,175936,0,4,0.41,0.34,0,0,0.151,0
147567,122475,0,4,0.42,0.42,0,0,0.205,0
174486,183287,0,1,0.77,0.62,0,0,0.075,0
103214,76367,0,0,0.49,0.94,0,0,0.219,0
169889,157682,0,2,0.63,0.35,1,0,0.118,0
97538,104604,1,4,0.81,0.34,0,0,0.273,0
106208,100222,1,0,0.78,0.33,0,0,0.275,0
60910,66807,0,1,0.6,0.21,0,0,0.134,0
132126,124151,0,2,0.47,0.55,0,0,0.154,0
41940,47666,0,4,0.79,0.53,0,0,0.1,0
21292,24010,0,0,0.75,0.21,0,1,0.307,0
23462,36522,0,2,0.75,0.59,0,0,0.257,0
108012,120208,0,4,0.84,0.61,0,0,0.08,0
55842,40867,0,4,0.61,0.89,0,0,0.191,0
174082,154548,0,4,0.98,0.45,0,0,0.044,0
119268,132955,0,2,0.78,0.55,1,1,0.295,0
159267,137013,0,0,0.75,0.12,0,1,0.311,0
132209,112071,0,0,0.46,0.63,0,0,0.188,0
106790,117464,0,1,0.4,0.11,1,1,0.385,0
73398,93165,0,4,0.9,0.59,0,0,0.119,0
134630,124854,0,0,1.0,0.92,1,1,0.225,0
192979,168479,0,1,0.82,0.84,0,1,0.289,0
107974,84635,0,1,0.9,0.29,0,0,0.101,0
112168,93058,0,3,0.94,0.53,0,0,0.075,0
59603,68071,0,2,0.71,0.51,1,0,0.122,0
125616,124956,1,0,0.74,0.25,0,0,0.267,0
43837,29468,0,0,0.94,0.69,0,0,0.13,0
161720,149523,0,3,0.47,0.41,1,1,0.359,0
35279,10366,0,2,0.62,0.76,0,1,0.542,0
87628,77783,0,4,0.79,0.32,0,0,0.092,0
85138,83528,0,1,0.64,0.81,0,0,0.097,0
55867,62026,0,3,0.72,0.69,0,0,0.109,0
123892,129102,0,0,0.65,0.85,0,1,0.302,0
176842,173293,0,3,0.72,0.16,0,1,0.277,0
29341,34026,0,2,0.47,0.61,0,0,0.188,0
93673,74575,0,4,0.78,0.73,0,0,0.126,0
156516,134565,0,3,0.85,0.54,0,1,0.287,0
166848,173477,0,4,0.95,0.27,1,0,0.026,0
107572,101862,0,3,0.97,0.26,0,0,0.026,0
119035,103993,0,4,0.72,0.78,0,0,0.114,0
142980,128226,0,0,0.67,0.69,0,0,0.119,0
131790,151166,0,4,0.56,0.72,0,1,0.361,0
83888,68327,0,2,0.63,0.13,0,0,0.157,0
173877,148020,0,2,0.59,0.92,0,0,0.155,0
67064,71975,0,4,0.8,0.93,0,0,0.076,0
173301,181401,0,2,0.54,0.57,0,0,0.131,0
89958,103105,0,4,0.83,0.79,1,0,0.094,0
131832,118562,0,3,0.82,0.4,0,0,0.08,0
161520,165325,0,1,0.94,0.15,1,1,0.223,0
107884,117336,0,3,0.95,0.73,0,0,0.043,0
50086,21963,0,4,0.48,0.59,1,0,0.327,0
129408,105506,0,2,0.78,0.22,0,1,0.32,0
35280,37317,0,4,0.79,0.27,0,0,0.073,0
106125,120707,0,0,0.42,0.91,0,0,0.193,0
38971,38093,0,2,0.63,0.64,0,0,0.1,0
48966,58160,0,1,0.7,0.94,0,1,0.341,0
119408,122039,1,2,0.74,0.36,0,0,0.273,0
144710,120875,0,4,0.92,0.57,0,0,0.078,0
101096,81142,0,0,0.96,0.56,0,0,0.079,0
34847,32167,0,3,0.77,0.58,0,0,0.084,0
156091,134947,0,3,0.59,1.0,0,0,0.15,0
87252,63797,0,3,0.79,0.56,0,0,0.147,0
34059,26494,0,1,0.52,0.34,0,0,0.198,0
81836,88301,0,0,0.64,0.29,0,1,0.318,0
164012,156533,0,0,0.5,0.89,0,0,0.141,0
155562,153677,0,3,0.67,0.61,0,0,0.087,0
104365,121535,0,2,0.73,0.24,1,0,0.125,0
164341,138509,1,1,0.49,0.84,0,0,0.383,0
32692,32487,0,1,0.83,0.6,1,0,0.045,0
104872,92024,1,2,0.98,0.15,0,0,0.248,0
28605,7724,0,2,0.74,0.22,0,0,0.32,0
172282,173305,0,1,0.65,0.92,0,0,0.09,0
37534,18164,0,3,0.83,0.21,1,0,0.223,0
192423,178985,0,0,0.95,0.41,0,0,0.037,0
32233,28764,0,0,0.55,0.75,0,1,0.35,0
126449,112167,0,0,0.92,0.53,1,0,0.06,0
43996,27944,0,3,0.49,0.38,0,0,0.255,0
112733,92684,1,4,0.78,0.88,0,0,0.317,0
152971,147610,0,2,0.44,0.5,0,0,0.152,0
154674,146758,1,3,0.63,0.8,0,0,0.31,0
37543,50005,0,4,0.63,0.57,0,0,0.209,0
40879,13553,0,1,0.62,0.84,0,1,0.529,0
70713,85882,1,2,0.88,0.91,0,0,0.305,0
118380,117197,1,1,0.62,0.25,1,1,0.498,0
49919,29871,0,3,0.75,0.59,1,0,0.203,0
43473,41248,0,0,0.99,0.97,0,0,0.02,0
183887,199277,0,1,0.97,0.89,0,0,0.037,0
49965,20609,0,3,0.9,0.83,1,0,0.231,0
24059,-3364,0,0,0.41,0.11,0,0,0.546,0
95086,106640,0,0,0.6,0.61,0,1,0.343,0
85263,55541,0,0,0.8,0.88,1,0,0.172,0
118848,134057,0,0,0.7,0.42,0,1,0.32,0
62652,35780,0,1,0.6,0.42,0,0,0.25,0
125514,113301,0,3,0.88,0.13,0,0,0.064,0
26526,2678,0,0,0.74,0.12,0,0,0.38,0
22270,12854,0,2,0.52,0.37,0,1,0.468,0
104265,118843,0,0,0.56,0.47,1,0,0.159,0
120978,103761,0,1,0.63,0.64,1,0,0.142,0
60952,68447,1,2,0.92,0.92,0,0,0.263,0
76060,84631,0,2,0.64,0.48,0,0,0.129,0
85393,96007,0,2,0.45,0.85,0,1,0.381,0
111937,89579,1,0,0.73,0.24,1,0,0.337,0
136691,139592,0,3,0.73,0.37,0,0,0.075,0
198591,209740,0,4,0.64,0.15,0,0,0.11,0
163280,146004,0,4,0.53,0.42,0,0,0.155,0
129085,108111,0,1,0.89,0.31,0,0,0.084,0
128234,116680,0,2,0.99,0.45,0,0,0.034,0
57295,33514,0,0,1.0,0.92,0,0,0.145,0
66017,77325,0,1,0.53,0.26,1,0,0.177,0
193646,212122,0,3,0.77,0.38,0,0,0.091,0
147107,142597,0,3,0.85,0.31,0,0,0.048,0
121078,99790,0,2,0.91,0.43,0,0,0.084,0
34743,42000,0,0,0.92,0.85,0,0,0.093,0
81837,87646,0,4,0.74,0.35,0,0,0.09,0
131687,120636,0,3,0.5,0.94,0,1,0.354,0
185701,165466,0,1,0.9,0.5,0,1,0.263,0
134444,120808,0,4,0.74,0.67,1,0,0.1,0
59148,50467,0,3,0.91,0.44,0,1,0.274,0
38960,25965,0,2,0.92,0.95,0,1,0.337,0
159515,137765,0,3,0.59,0.82,0,0,0.15,0
181254,187311,0,2,0.88,0.97,0,0,0.042,0
23934,39954,1,0,0.93,0.31,0,1,0.652,1
161801,151180,0,4,0.55,0.24,1,0,0.135,0
98848,115668,0,0,0.94,0.94,0,0,0.075,0
149887,151596,1,3,0.74,0.47,0,0,0.269,0
33643,12060,0,4,0.7,0.36,0,1,0.5,0
74558,60512,0,2,0.48,0.72,0,0,0.196,0
160216,166102,0,2,0.55,0.29,0,1,0.325,0
182140,153021,0,0,0.41,0.25,1,0,0.203,0
161733,132448,0,1,0.77,0.53,0,0,0.121,0
162851,178759,0,0,0.82,0.96,0,0,0.079,0
142900,124125,0,0,0.99,0.44,0,1,0.248,0
95892,104742,0,4,0.65,0.26,0,0,0.12,0
58298,33295,0,2,0.91,0.59,0,0,0.173,0
39969,12564,0,1,0.45,0.39,0,0,0.377,0
152751,152680,0,4,0.46,0.64,0,0,0.135,0
101083,85929,1,0,0.55,0.64,1,0,0.365,0
129368,100604,0,4,0.42,0.52,0,0,0.223,0
92518,89453,0,1,0.71,0.42,0,0,0.084,0
43704,58819,0,1,0.76,0.36,0,0,0.181,0
191757,194686,0,3,0.9,0.33,0,0,0.03,0
76265,51954,0,2,0.59,0.35,0,0,0.214,0
50677,63550,0,2,0.82,0.41,0,0,0.134,0
30921,36590,0,1,0.5,0.38,0,0,0.189,0
75046,50191,0,2,0.73,0.11,0,0,0.183,0
172939,184454,0,3,0.85,0.47,0,1,0.261,0
64619,40965,0,1,0.72,0.72,0,0,0.198,0
158051,152635,0,1,0.91,0.93,0,0,0.034,0
41152,36855,0,3,0.56,0.44,1,0,0.147,0
154952,125289,0,4,0.49,0.72,0,0,0.195,0
132090,142741,0,0,0.71,0.95,0,0,0.101,0
116832,126659,0,3,0.45,0.39,0,0,0.167,0
173274,158210,0,1,0.93,0.42,0,0,0.048,0
31266,4572,0,3,0.76,0.31,1,0,0.359,0
60340,64386,0,2,0.44,0.52,1,0,0.163,0
21272,-7381,0,4,0.85,0.61,1,0,0.509,0
57544,71307,0,3,0.51,0.68,0,0,0.206,0
103354,81392,0,4,0.95,0.87,0,0,0.087,0
149550,123893,0,3,0.56,0.52,0,0,0.17,0
39809,23752,0,4,0.92,0.19,0,0,0.161,0
32271,7612,0,2,0.52,0.4,0,0,0.387,0
158625,144505,1,2,0.7,0.6,0,0,0.306,0
48473,28724,0,0,0.58,0.42,1,0,0.248,0
88930,70360,0,4,0.62,0.56,1,0,0.168,0
99105,118253,1,4,0.9,1.0,0,0,0.293,0
165761,159801,0,1,0.81,0.26,1,0,0.06,0
139035,146632,0,0,0.99,0.34,0,1,0.222,0
147746,148047,0,0,0.69,0.44,0,0,0.078,0
69552,41518,0,0,0.41,0.37,0,0,0.289,0
155996,142520,0,2,0.84,0.48,0,0,0.07,0
60426,75505,1,4,0.9,0.58,0,1,0.512,0
56627,64570,0,3,0.52,0.87,0,0,0.169,0
153270,166540,0,4,0.86,0.19,0,0,0.065,0
36732,9384,0,2,0.49,0.8,0,0,0.388,0
87082,88209,0,1,0.98,0.13,0,0,0.01,0
176167,180342,0,3,0.84,0.8,0,0,0.048,0
122373,92404,0,0,0.78,0.49,0,0,0.141,0
157871,134289,0,3,0.71,0.64,0,0,0.125,0
59290,62858,0,4,0.91,0.51,0,0,0.044,0
106682,125742,0,4,0.72,0.83,0,1,0.333,0
91017,102070,0,2,0.83,0.61,0,0,0.085,0
104460,102320,0,0,0.47,0.43,0,0,0.14,0
195611,210531,0,2,0.77,0.59,0,1,0.284,0
186155,197896,0,0,0.58,0.67,1,0,0.127,0
184880,173708,1,1,0.49,0.31,0,1,0.549,0
104195,91658,0,1,0.65,0.93,0,0,0.13,0
161599,159454,0,3,0.99,0.88,1,1,0.207,0
101834,94699,0,3,0.73,0.88,0,0,0.092,0
45151,36867,1,1,0.91,0.37,0,0,0.287,0
97003,67885,0,0,0.51,0.31,0,0,0.228,0
192376,193969,1,0,0.76,0.6,0,0,0.263,0
30140,33117,0,4,0.58,0.58,0,0,0.14,0
169066,149483,0,2,0.73,0.62,0,0,0.108,0
71360,74352,0,4,0.41,0.89,0,0,0.162,0
188697,184198,0,3,0.43,0.26,0,0,0.151,0
174699,179849,0,1,1.0,0.78,0,0,0.01,0
68687,78160,0,2,0.7,0.47,0,1,0.323,0
185308,194469,0,1,0.46,0.94,0,0,0.152,0
172068,158058,0,1,0.92,0.54,0,0,0.048,0
30218,12879,0,4,0.55,0.62,0,1,0.513,0
112096,95547,0,2,0.82,0.49,0,0,0.097,0
40115,46470,0,2,0.44,0.8,0,1,0.395,0
187394,160340,0,4,0.86,0.13,0,0,0.086,0
180179,173234,0,2,0.63,0.71,0,0,0.106,0
132586,133337,0,3,0.62,0.42,1,0,0.097,0
67315,49804,0,0,0.56,0.65,0,0,0.201,0
144280,145694,0,4,0.7,0.75,0,1,0.278,0
79647,62691,0,4,0.78,0.69,1,0,0.13,0
179134,195101,0,1,0.66,0.12,1,0,0.116,0
173981,172168,0,4,0.97,0.87,0,1,0.211,0
110552,91602,0,0,0.6,0.84,0,0,0.16,0
151999,127916,0,4,0.81,0.53,0,0,0.103,0
186775,186942,0,0,0.76,0.42,0,0,0.06,0
99124,80484,0,1,0.82,0.26,0,0,0.111,0
195486,213635,0,1,0.9,0.15,0,0,0.057,0
164290,154949,0,0,0.93,0.17,0,0,0.037,0
154708,147463,0,4,0.75,0.57,0,0,0.079,0
122008,134171,0,2,0.9,0.14,0,0,0.06,0
34980,27561,1,3,0.91,0.22,0,0,0.297,0
186703,204435,0,4,0.77,0.53,0,1,0.291,0
67558,54658,0,4,0.56,0.75,0,1,0.377,0
37639,28914,0,1,0.79,0.33,0,0,0.134,0
49457,26952,0,4,0.42,0.57,0,0,0.304,0
53292,65719,0,2,0.4,0.13,0,0,0.232,0
130667,114287,0,1,0.48,0.53,0,0,0.174,0
199936,195815,0,2,0.77,0.45,1,0,0.065,0
169734,147993,0,3,0.64,0.92,1,0,0.135,0
173469,151678,0,4,0.59,0.14,0,0,0.146,0
96183,103523,0,3,0.98,0.69,0,0,0.032,0
160602,143326,0,3,0.7,0.2,0,0,0.113,0
199698,183477,0,1,0.52,0.77,1,0,0.148,0
178690,172673,0,0,0.8,0.92,1,0,0.062,0
98462,109819,0,2,0.48,0.49,1,0,0.17,0
80029,74349,0,4,0.66,0.22,0,0,0.11,0
114314,115474,0,2,0.58,0.18,0,0,0.109,0
109530,123724,0,0,0.66,0.49,1,0,0.13,0
105823,89054,0,1,0.62,0.77,1,1,0.35,0
169313,157668,0,3,0.93,0.37,0,1,0.242,0
151450,132328,0,4,0.81,0.81,0,1,0.292,0
87085,88795,0,3,0.7,0.85,0,1,0.282,0
42525,24650,0,0,0.69,0.85,0,0,0.225,0
196424,214369,0,4,0.53,0.1,0,0,0.149,0
74532,66616,1,3,0.4,0.25,0,0,0.387,0
196930,170060,0,0,0.78,0.73,0,0,0.103,0
181777,168763,0,3,0.8,0.8,0,0,0.075,0
179396,184523,0,1,0.65,0.32,1,0,0.098,0
181827,180081,0,1,0.56,0.98,0,1,0.313,0
109376,96081,0,3,0.63,0.95,1,0,0.135,0
39961,58076,0,1,0.83,1.0,0,0,0.201,0
123117,96422,0,4,0.87,0.32,0,0,0.108,0
104940,97283,0,4,0.98,0.97,0,1,0.231,0
72584,55487,0,3,0.69,0.27,1,1,0.36,0
30627,42645,0,2,0.72,0.25,0,1,0.407,0
195858,205893,0,3,0.68,0.31,0,1,0.298,0
112374,95367,0,0,0.45,0.22,0,0,0.19,0
21485,9565,0,0,0.57,0.25,0,1,0.502,0
41578,34872,0,4,0.71,0.71,0,1,0.329,0
182757,162007,1,4,0.72,0.13,1,0,0.31,0
103931,121076,0,0,0.75,0.67,0,0,0.12,0
171638,165651,0,2,0.66,0.31,0,1,0.297,0
82969,101777,0,0,0.58,0.17,0,0,0.184,0
195782,189816,0,2,0.9,0.41,0,0,0.036,0
23131,-208,0,2,0.91,0.59,0,0,0.376,0
35060,33696,0,1,0.86,0.97,0,0,0.049,0
62013,43693,0,2,0.5,0.28,0,0,0.228,0
46974,46502,0,4,0.5,0.69,0,0,0.129,0
85118,62673,0,4,0.99,0.71,0,0,0.095,0
74175,80908,0,4,0.53,0.55,0,0,0.149,0
49184,34069,0,1,0.91,0.65,0,0,0.13,0
117063,124237,0,0,0.45,0.86,1,0,0.159,0
53411,35775,0,4,0.79,0.82,1,1,0.368,0
81065,93045,0,0,0.77,0.16,0,0,0.109,0
75119,77101,0,1,0.5,0.22,0,0,0.134,0
181965,166655,0,0,0.99,0.25,0,0,0.032,0
175261,147891,0,3,0.59,0.88,0,0,0.157,0
147400,118309,0,4,0.65,0.25,0,0,0.157,0
182989,165619,0,0,0.42,0.45,0,0,0.178,0
184076,197958,0,0,0.43,0.89,1,0,0.169,0
102230,115016,0,2,0.96,0.15,1,1,0.254,0
58007,61544,0,1,0.41,0.75,1,0,0.169,0
189908,186038,1,3,0.7,0.51,0,0,0.282,0
194384,198554,0,4,0.99,0.49,0,0,0.01,0
92018,82690,0,2,0.9,0.6,0,0,0.06,0
131535,111767,0,2,0.52,0.83,0,0,0.173,0
124911,115409,0,0,0.94,0.13,1,0,0.042,0
135314,123515,0,0,0.63,0.64,0,0,0.123,0
99696,76561,0,2,0.75,0.25,0,0,0.144,0
65632,80643,0,0,0.98,0.18,0,0,0.085,0
180820,180233,0,4,0.72,0.43,0,0,0.071,0
29935,9660,0,4,0.96,0.75,0,1,0.447,0
171294,142472,0,0,0.81,0.75,0,0,0.106,0
184740,193076,0,3,0.74,0.7,0,1,0.281,0
181522,176261,0,2,0.42,0.91,1,0,0.155,0
104900,116039,0,0,0.94,0.4,0,0,0.052,0
43168,49732,1,0,0.94,0.97,1,0,0.268,0
141070,149677,0,4,0.87,0.28,0,0,0.054,0
91724,77176,0,1,0.6,0.91,0,0,0.156,0
130553,105829,0,0,0.6,0.69,0,1,0.366,0
121179,127064,0,4,0.77,0.26,0,0,0.074,0
23353,28634,0,4,0.53,0.34,0,0,0.197,0
117931,111230,0,4,0.61,0.68,0,0,0.117,0
123722,141754,1,1,0.92,0.33,0,0,0.271,0
156346,166819,0,4,0.79,0.75,0,0,0.076,0
73528,60721,0,3,0.78,0.19,0,0,0.116,0
103657,93177,0,2,0.89,0.36,1,0,0.063,0
126770,101527,0,3,0.47,0.78,0,0,0.202,0
133514,146250,0,3,0.73,0.42,0,0,0.101,0
197304,171713,0,2,0.49,0.81,0,1,0.373,0
66963,83725,1,1,0.76,0.61,0,1,0.548,0
34971,15974,1,2,0.78,0.93,0,0,0.445,0
144458,160944,0,2,0.81,0.33,0,0,0.087,0
125611,136768,0,2,0.89,0.12,0,0,0.059,0
34223,13199,0,1,0.83,0.69,0,0,0.258,0
29400,7118,1,1,0.81,0.25,0,0,0.513,0
175491,194063,0,0,0.49,0.43,0,0,0.165,0
63816,78088,0,1,0.49,0.97,0,0,0.206,0
109016,126663,0,1,0.46,0.35,0,0,0.192,0
112228,84368,0,1,0.7,0.46,0,0,0.162,0
61566,58776,0,0,0.73,0.98,1,1,0.283,0
184753,157931,0,0,0.62,0.33,0,1,0.346,0
100897,110815,0,2,0.96,0.79,1,0,0.044,0
20268,-8102,1,0,0.85,0.42,0,1,0.927,1
32710,10966,0,2,0.92,0.74,0,0,0.253,0
93239,89411,1,4,0.61,0.34,0,0,0.312,0
98631,75667,1,3,0.53,0.59,0,0,0.399,0
119526,117400,0,4,0.61,0.14,0,1,0.304,0
34926,35467,0,3,0.51,0.64,0,0,0.128,0
77710,81780,0,4,0.76,0.48,0,1,0.278,0
27753,-336,0,4,0.96,0.41,0,0,0.364,0
104268,77979,0,1,0.93,0.88,0,0,0.106,0
189087,200521,0,2,0.97,0.72,0,0,0.029,0
174039,147292,0,1,0.52,0.41,0,0,0.174,0
190917,199774,0,3,0.41,0.24,0,1,0.364,0
75910,46809,0,2,0.75,0.14,1,0,0.197,0
37104,38222,0,0,0.63,0.89,0,0,0.103,0
125743,144999,0,0,0.48,0.47,0,1,0.384,0
168729,185252,0,3,0.41,0.62,0,0,0.182,0
71697,65854,0,3,0.61,0.25,1,0,0.126,0
61039,62919,0,0,0.62,0.24,0,0,0.106,0
103105,80543,0,4,0.41,0.89,0,0,0.224,0
146116,150059,0,2,0.59,0.88,0,0,0.112,0
99356,73640,0,0,0.45,0.71,0,0,0.228,0
61342,79179,1,0,0.95,0.23,0,0,0.314,0
105234,119725,0,4,0.54,0.57,0,0,0.163,0
123801,111972,0,1,0.56,0.96,1,1,0.343,0
67414,82390,0,3,0.86,0.41,1,0,0.113,0
82997,72959,0,4,0.89,0.67,0,0,0.07,0
95699,102916,0,2,0.98,0.24,0,0,0.031,0
94577,90794,1,0,0.97,0.83,0,0,0.221,0
63326,65177,0,1,0.91,0.24,0,1,0.233,0
62022,66241,0,3,0.47,0.54,0,0,0.156,0
112700,101724,0,4,0.68,0.75,0,1,0.314,0
99466,112396,0,0,0.61,0.33,0,1,0.343,0
180916,159072,0,1,0.44,0.33,0,0,0.182,0
71565,56540,0,1,0.62,0.8,1,0,0.168,0
62894,64253,0,4,0.78,0.42,1,0,0.063,0
168711,156313,1,4,0.85,0.73,0,0,0.263,0
181603,166439,0,0,0.61,0.39,0,0,0.127,0
66759,69565,0,3,0.59,0.82,0,0,0.117,0
96473,77070,0,4,0.64,0.53,0,1,0.36,0
127343,119324,0,1,0.71,0.93,0,0,0.095,0
180224,197364,1,4,0.9,0.61,1,0,0.258,0
152148,169914,1,0,0.8,0.97,0,0,0.291,0
96541,87570,1,2,0.47,0.33,0,0,0.365,0
61287,37448,0,2,0.77,0.75,0,0,0.194,0
63717,57743,1,4,0.8,0.49,0,0,0.283,0
178853,176800,0,4,0.92,0.54,0,0,0.024,0
89993,99225,0,3,0.65,0.14,0,0,0.123,0
103300,98714,0,0,0.43,0.23,0,0,0.158,0
156061,171714,0,4,0.8,0.14,0,1,0.285,0
172555,163521,0,1,0.56,0.5,0,0,0.128,0
44473,16137,0,0,0.53,0.49,0,0,0.34,0
193490,201132,0,0,0.65,0.7,0,0,0.101,0
160272,133627,0,2,0.82,0.82,0,0,0.103,0
29837,10782,0,3,0.96,0.16,0,0,0.234,0
91632,107489,0,1,0.75,0.17,0,0,0.123,0
80836,70347,0,3,0.75,0.46,0,0,0.108,0
45883,37135,0,0,0.83,0.33,0,0,0.109,0
67968,43335,0,4,0.56,0.13,1,0,0.237,0
56828,72873,0,3,0.63,0.53,0,0,0.191,0
128071,126135,0,3,0.95,0.23,0,1,0.218,0
29881,44412,0,2,0.83,0.15,1,1,0.413,0
135235,123566,0,1,0.57,0.94,0,0,0.138,0
95563,99823,0,0,0.98,0.78,0,0,0.021,0
47062,54265,0,3,0.4,0.35,1,0,0.204,0
175016,192467,0,1,0.58,0.66,0,0,0.14,0
153719,154674,0,0,0.55,0.32,0,0,0.115,0
36529,17299,0,0,0.69,0.96,0,0,0.262,0
191183,197164,0,2,0.75,0.69,0,0,0.073,0
124680,110403,0,1,0.41,0.65,1,0,0.188,0
22057,38003,0,0,0.77,1.0,0,1,0.511,0
85441,69356,0,2,1.0,0.99,0,0,0.066,0
196883,168456,0,2,0.94,0.35,0,0,0.066,0
37371,28309,0,0,0.86,0.13,0,1,0.32,0
167153,149682,0,4,0.95,0.81,0,0,0.049,0
40397,30902,0,1,0.58,0.43,0,0,0.187,0
120832,100461,0,2,0.94,0.63,0,1,0.274,0
149210,124709,0,4,0.82,0.45,0,0,0.102,0
70708,54987,0,1,0.6,0.67,0,0,0.178,0
152043,164230,0,2,0.43,0.69,0,0,0.171,0
123217,137114,0,0,0.89,0.34,0,0,0.067,0
24393,22986,0,3,0.41,0.26,0,0,0.168,0
88599,106123,0,2,0.83,0.92,0,0,0.112,0
195677,199406,0,3,0.95,0.89,0,0,0.019,0
48296,43102,0,3,0.56,0.45,0,0,0.148,0
168276,167770,0,2,0.41,0.21,0,0,0.149,0
51010,36231,0,4,0.43,0.46,0,0,0.244,0
150343,158128,1,3,0.5,0.78,0,0,0.343,0
107902,80327,0,0,0.82,0.12,1,0,0.134,0
89817,66823,0,3,0.43,0.27,1,0,0.232,0
137119,127449,0,1,0.48,0.91,0,0,0.155,0
185297,157918,0,1,0.72,0.25,0,0,0.122,0
148320,148541,0,3,0.85,0.98,0,0,0.038,0
98208,82496,0,0,0.51,0.77,1,0,0.178,0
176510,169358,0,1,0.42,0.77,0,0,0.159,0
49877,54957,0,3,0.7,0.15,0,0,0.111,0
85578,78615,0,2,0.72,0.75,1,1,0.298,0
46529,57813,0,1,0.5,0.34,0,0,0.21,0
173291,163902,0,3,0.7,0.97,0,0,0.094,0
36430,32605,0,1,0.9,0.51,0,0,0.062,0
135766,149484,0,4,0.9,0.13,0,0,0.06,0
29524,32317,0,4,0.42,0.45,0,1,0.378,0
113584,90488,0,1,0.46,0.4,0,0,0.206,0
97715,93902,1,3,0.9,0.82,1,0,0.239,0
85285,93181,1,0,0.81,0.36,0,0,0.28,0
153455,129206,0,1,0.69,0.53,0,0,0.133,0
111747,118787,0,2,0.85,0.25,1,1,0.26,0
192550,181182,0,0,0.81,0.23,0,0,0.068,0
104858,110362,0,0,0.54,0.2,0,0,0.133,0
83262,83691,0,1,0.54,0.73,0,0,0.117,0
107820,89942,0,1,0.55,0.46,0,0,0.171,0
118990,102030,0,4,0.84,0.48,0,0,0.09,0
29568,28712,0,0,0.72,0.17,1,0,0.08,0
86772,59834,0,3,0.43,0.63,0,0,0.251,0
25495,37810,0,2,0.55,0.95,0,0,0.282,0
77483,76671,0,4,0.46,0.65,0,1,0.339,0
152781,125130,0,1,0.74,0.56,1,0,0.128,0
147987,122838,0,3,0.91,0.65,0,0,0.082,0
