age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
22,22139,2.53,0.61,1,4,12,0.44,670867,60,297747,0.87,0.984,1
52,179497,0.5,0.17,2,2,6,0.91,1080383,24,446518,0.83,0.236,0
43,128879,0.44,0.12,0,8,8,0.59,681407,36,143770,0.7,0.294,0
42,61273,0.88,0.29,1,8,7,0.54,643497,48,131423,0.67,0.48,0
45,88185,0.84,0.57,0,9,3,0.46,888897,60,195303,0.33,0.652,1
42,74241,0.09,0.28,2,4,7,0.78,82597,60,11191,0.55,0.254,0
42,138567,0.57,0.86,1,13,14,0.81,943193,12,112507,0.93,0.496,0
26,59821,0.95,0.17,3,9,10,0.62,683638,36,159180,0.59,0.455,0
35,152561,0.45,0.31,1,13,11,0.82,817552,12,118136,0.76,0.305,0
57,63568,0.16,0.51,0,9,1,0.62,123072,48,342446,0.68,0.358,0
53,186372,0.32,0.59,3,5,6,0.67,712771,12,395885,0.94,0.364,0
28,37039,0.5,0.41,1,14,7,0.48,221300,12,423189,0.36,0.5,0
25,89254,0.22,0.69,0,9,11,0.8,240794,60,367902,0.61,0.414,0
59,56783,1.16,0.58,1,10,2,0.65,793201,24,400929,0.44,0.675,1
24,173432,0.06,0.44,3,0,10,0.54,115402,12,350591,0.71,0.319,0
26,69352,1.33,0.14,0,13,6,0.84,1105227,60,403145,0.57,0.5,0
52,26611,0.32,0.37,3,0,4,0.76,102540,24,415923,0.74,0.31,0
50,49105,1.08,0.27,0,1,9,0.72,634129,12,60708,0.35,0.551,0
55,93865,0.91,0.45,2,8,11,0.93,1023926,12,215493,0.31,0.537,0
36,195095,0.31,0.22,0,7,1,0.57,720687,12,368335,0.52,0.336,0
33,119379,0.11,0.28,3,5,10,1.0,157883,36,436894,0.42,0.242,0
50,136436,0.14,0.81,0,5,13,0.89,221256,12,469577,0.39,0.462,0
39,185315,0.18,0.83,0,11,1,0.59,392269,12,46011,0.83,0.452,0
37,180925,0.25,0.21,3,7,8,0.91,544339,36,447016,0.99,0.156,0
39,125249,0.71,0.86,3,4,14,0.87,1061808,36,431583,0.53,0.598,0
48,148205,0.29,0.75,3,0,1,0.43,513369,48,256147,0.92,0.465,0
46,64373,1.55,0.78,1,1,7,0.57,1199483,60,368028,0.59,0.828,1
57,105824,0.9,0.33,2,14,11,0.96,1146379,24,289312,0.94,0.361,0
46,179879,0.17,0.25,3,7,9,0.78,356315,24,305731,0.31,0.312,0
43,20448,1.45,0.36,1,0,13,0.59,355171,60,428980,0.74,0.622,1
29,151140,0.65,0.33,0,13,13,0.8,1184049,12,345949,0.7,0.378,0
32,109016,0.72,0.57,3,5,12,0.86,943218,24,446315,0.81,0.445,0
21,24908,3.99,0.69,3,14,7,0.5,1192124,24,177872,0.35,1.0,1
21,113744,0.43,0.13,2,5,12,0.76,590885,36,430984,0.44,0.313,0
54,27369,2.92,0.61,1,3,8,0.66,958773,48,235555,0.73,1.0,1
52,131606,0.09,0.11,2,4,1,0.96,140768,48,488132,0.47,0.175,0
45,142429,0.56,0.53,1,5,13,0.69,954603,48,308904,0.84,0.42,0
21,54508,0.88,0.57,3,10,1,0.45,573478,36,300962,0.92,0.546,0
36,46595,0.52,0.78,3,4,4,0.84,290548,12,128585,0.87,0.461,0
59,137880,0.69,0.53,3,1,8,0.96,1145822,36,323543,0.78,0.41,0
25,187732,0.06,0.86,3,5,4,0.66,125660,24,453988,0.62,0.46,0
42,65432,0.45,0.76,1,13,4,0.68,356056,24,223845,0.87,0.468,0
49,78858,0.33,0.25,3,11,3,0.93,308183,60,308952,0.93,0.198,0
23,124347,0.79,0.38,2,3,9,0.75,1182102,48,208042,0.96,0.388,0
32,70228,0.6,0.29,0,13,5,0.76,504466,24,27712,0.92,0.316,0
46,69160,0.51,0.29,2,13,7,0.64,422067,36,459232,0.34,0.433,0
36,113164,0.3,0.12,3,3,5,0.9,413304,36,281270,0.41,0.255,0
57,182122,0.36,0.88,1,14,7,0.46,776104,60,387317,0.85,0.536,0
42,120700,0.62,0.19,0,12,12,0.87,904870,60,220980,0.57,0.334,0
49,118427,0.31,0.8,3,12,4,0.96,446746,60,464219,0.49,0.468,0
34,163993,0.45,0.79,3,5,12,0.97,885359,60,333804,0.51,0.493,0
48,111546,0.3,0.62,3,7,7,0.53,407236,60,85883,0.3,0.526,0
25,68507,0.54,0.76,1,3,1,0.58,440682,60,289899,0.83,0.519,0
50,49589,1.91,0.22,2,4,14,0.73,1137467,60,216797,0.47,0.714,1
25,125976,0.71,0.34,3,3,7,0.55,1065771,60,95062,0.54,0.478,0
32,54845,1.77,0.9,1,11,4,0.79,1166134,60,432235,0.42,0.916,1
36,143995,0.44,0.83,0,9,13,0.44,766505,60,63034,0.38,0.636,1
46,102515,0.56,0.87,2,4,8,0.66,689994,48,461272,0.96,0.52,0
46,47278,0.28,0.66,0,11,1,0.96,157997,24,314623,0.99,0.311,0
41,43348,1.65,0.71,2,10,2,0.7,858628,60,7377,0.65,0.791,1
59,145387,0.58,0.23,1,14,7,0.84,1005442,36,93330,0.32,0.393,0
56,52790,0.76,0.52,2,5,5,0.64,479248,36,276224,0.33,0.578,0
53,77669,1.02,0.45,3,7,8,1.0,952999,24,376708,0.91,0.43,0
50,24972,1.4,0.19,1,11,4,0.47,418978,36,82770,0.68,0.586,0
57,36015,0.9,0.22,1,0,10,0.65,389133,60,370344,0.95,0.382,0
43,100556,0.54,0.35,1,0,1,0.5,651204,60,150503,0.76,0.406,0
30,64460,1.3,0.22,3,3,10,0.96,1003288,60,227466,0.93,0.424,0
25,166214,0.43,0.75,2,8,2,0.94,857903,24,211805,0.57,0.468,0
56,82823,0.87,0.28,2,8,13,0.74,860706,24,38733,0.37,0.494,0
54,185425,0.42,0.15,1,0,13,0.69,925791,48,467485,0.46,0.328,0
51,61519,1.36,0.69,2,7,11,0.93,1003574,60,399325,0.61,0.674,1
30,79899,1.15,0.48,2,8,13,0.72,1102098,12,86678,0.46,0.62,1
39,163408,0.47,0.16,0,6,7,0.78,924256,36,268749,0.87,0.244,0
52,169944,0.56,0.8,3,0,1,0.74,1147424,48,309347,0.76,0.52,0
21,65649,1.39,0.16,1,2,14,0.78,1098310,60,181727,0.88,0.472,0
25,74846,0.1,0.65,3,10,11,0.43,93303,36,240935,0.87,0.393,0
24,65283,0.39,0.74,3,8,2,0.52,307293,12,469293,0.86,0.481,0
36,107991,0.21,0.47,3,5,7,0.65,265711,12,159053,0.73,0.341,0
44,36597,2.42,0.44,2,5,8,0.66,1063162,60,315166,0.64,0.899,1
36,199353,0.34,0.3,1,13,5,0.41,803100,60,471972,0.98,0.312,0
22,101784,0.54,0.87,0,6,14,0.54,663294,60,246748,0.32,0.668,1
48,186637,0.31,0.58,0,5,10,0.77,700902,36,426115,0.49,0.428,0
52,78385,1.24,0.48,3,3,5,0.44,1168805,36,453950,0.85,0.62,1
47,131058,0.11,0.66,0,0,13,0.91,175917,48,346282,0.87,0.303,0
40,186231,0.44,0.39,2,12,4,0.73,985540,24,51306,0.47,0.406,0
44,145251,0.5,0.16,3,3,5,0.69,864137,12,367606,0.84,0.275,0
32,172821,0.42,0.6,0,0,11,0.61,880229,60,450895,0.8,0.433,0
55,150541,0.44,0.86,1,12,14,0.95,789657,24,366464,0.87,0.447,0
53,124065,0.44,0.18,0,3,1,0.84,660779,12,268713,0.74,0.257,0
53,158288,0.4,0.36,0,12,2,0.55,768678,24,493813,0.9,0.336,0
57,178373,0.55,0.48,0,6,11,0.86,1175143,24,50323,0.81,0.372,0
32,120254,0.51,0.37,2,3,8,0.82,729899,24,213240,0.84,0.325,0
23,197404,0.24,0.3,2,4,5,0.47,569810,36,217369,0.36,0.399,0
21,151919,0.64,0.76,3,6,3,0.65,1159702,48,345140,0.67,0.562,0
53,172958,0.25,0.15,1,2,13,0.82,517478,36,201554,0.75,0.201,0
30,142164,0.62,0.78,1,4,2,0.99,1051914,24,324738,0.52,0.526,0
49,155743,0.39,0.71,3,2,5,0.75,723122,36,461103,0.38,0.52,0
33,61504,0.4,0.19,3,8,5,0.87,298178,60,363192,0.4,0.312,0
32,24153,2.98,0.87,0,7,14,0.66,864114,60,311686,0.36,1.0,1
51,146769,0.32,0.83,2,13,11,0.96,558260,60,350694,0.67,0.444,0
22,82338,1.1,0.69,2,8,10,0.9,1085402,60,312729,0.38,0.66,1
55,94107,0.49,0.58,2,3,4,0.47,553879,24,311463,0.62,0.508,0
43,197105,0.17,0.88,1,9,11,0.98,395706,12,177686,0.95,0.364,0
37,181528,0.13,0.71,0,8,1,0.8,280140,48,173908,0.99,0.323,0
46,29353,1.01,0.5,0,3,2,0.79,355223,12,87295,1.0,0.47,0
28,74450,0.43,0.29,3,13,5,0.43,388565,48,252480,0.6,0.403,0
49,165373,0.34,0.84,3,10,14,0.92,682399,12,253211,0.92,0.411,0
46,102717,0.09,0.6,2,2,5,0.8,111356,60,264174,0.78,0.316,0
30,161080,0.4,0.13,0,1,2,0.43,768959,60,309831,0.46,0.368,0
46,25290,0.52,0.54,1,14,8,0.94,156529,36,383124,0.86,0.359,0
54,51474,1.81,0.2,1,6,13,0.51,1117959,36,442115,0.51,0.718,1
27,86167,0.84,0.7,3,13,9,0.7,866697,24,247597,0.72,0.571,0
24,78711,0.49,0.33,2,2,3,0.93,465960,48,464546,0.4,0.372,0
31,48351,1.84,0.57,1,11,1,0.58,1069733,48,379102,0.64,0.815,1
49,187098,0.44,0.28,0,12,1,0.69,998840,24,397520,0.98,0.274,0
56,125405,0.36,0.79,0,3,3,0.44,534791,60,494709,0.51,0.576,0
45,125737,0.58,0.76,0,7,14,0.92,869468,36,190294,0.97,0.433,0
41,55567,0.94,0.58,3,11,7,0.79,629817,24,445671,0.3,0.62,1
56,107645,0.39,0.16,3,4,3,0.94,500529,60,383089,0.99,0.168,0
30,152221,0.22,0.73,2,10,5,0.76,401828,12,280262,0.34,0.49,0
57,39387,0.94,0.13,0,13,5,0.67,442690,24,351526,0.72,0.402,0
29,187385,0.47,0.78,3,8,7,0.78,1066008,24,455454,0.98,0.438,0
44,147074,0.61,0.79,2,7,2,0.4,1071781,60,292414,0.3,0.689,1
55,149266,0.39,0.11,0,3,14,0.46,701486,12,159594,0.58,0.328,0
55,20019,1.71,0.24,1,6,1,0.48,411516,36,273666,0.93,0.63,1
56,179348,0.15,0.79,0,14,4,0.78,330005,24,31300,0.76,0.406,0
38,86535,0.11,0.83,0,8,8,0.53,113144,24,183706,0.64,0.484,0
59,114074,0.21,0.12,3,3,3,0.95,286155,24,399219,0.52,0.2,0
52,155497,0.55,0.34,3,1,1,0.82,1027215,36,165400,0.46,0.401,0
44,103610,0.63,0.49,3,1,8,0.81,781178,36,101534,0.37,0.493,0
43,91864,0.09,0.85,0,10,14,0.81,93988,12,61428,0.74,0.41,0
52,104430,0.48,0.68,1,3,14,0.78,597044,12,166453,0.52,0.498,0
57,124356,0.51,0.71,3,14,11,0.4,768233,48,309732,0.55,0.586,0
32,190978,0.25,0.28,3,7,4,0.99,563849,48,85668,0.66,0.23,0
33,161314,0.59,0.1,0,13,8,0.83,1142922,36,469943,0.58,0.301,0
43,129212,0.27,0.74,3,5,2,0.77,423962,24,335524,0.76,0.42,0
45,34275,1.84,0.61,0,13,6,0.65,757244,36,119970,0.49,0.845,1
55,79566,0.92,0.74,0,3,12,0.95,874622,48,382058,0.78,0.543,0
50,59911,0.27,0.67,0,14,6,0.74,197025,48,9198,0.52,0.45,0
37,194377,0.39,0.14,3,3,14,0.8,898926,60,459834,0.58,0.27,0
40,30357,1.7,0.65,3,3,1,0.55,620222,48,30156,0.55,0.832,1
45,45364,1.34,0.68,0,11,6,0.83,728241,12,225698,0.75,0.657,1
42,92906,0.37,0.59,3,13,4,0.51,411884,60,207853,0.47,0.503,0
33,137677,0.23,0.71,3,7,4,0.57,382840,60,386611,0.49,0.494,0
39,172374,0.16,0.78,3,5,10,0.59,324640,24,403847,0.8,0.435,0
56,149020,0.09,0.61,2,5,13,0.52,164961,48,44505,0.85,0.362,0
32,161568,0.18,0.89,1,12,13,0.46,357209,48,340431,0.86,0.493,0
39,199580,0.07,0.56,3,0,7,0.78,156419,60,242212,0.59,0.34,0
32,63189,1.14,0.3,1,11,9,0.82,866499,36,130767,0.39,0.548,0
29,155375,0.27,0.85,1,3,8,0.48,502936,12,82208,0.42,0.585,0
27,61838,0.95,0.12,2,2,12,0.54,707859,48,10945,0.9,0.391,0
48,191582,0.22,0.77,0,2,7,0.72,507870,36,292577,0.33,0.514,0
34,68566,1.44,0.22,0,3,7,0.65,1186233,48,330386,0.74,0.559,0
51,54380,0.76,0.64,1,9,8,0.54,494751,36,408756,0.89,0.528,0
39,81817,0.15,0.32,3,0,12,0.86,146384,12,391643,0.94,0.19,0
36,114618,0.05,0.19,1,1,7,0.74,73954,12,416774,0.64,0.203,0
25,130974,0.44,0.42,0,8,12,0.47,697577,12,267603,0.94,0.375,0
55,154536,0.14,0.76,3,3,7,0.59,250509,12,487895,0.65,0.453,0
32,43364,0.35,0.54,2,11,5,0.66,183339,24,6942,0.35,0.474,0
45,29366,3.27,0.29,1,12,2,0.47,1152823,60,185811,0.51,1.0,1
41,74891,0.9,0.45,2,2,6,0.78,809480,48,323857,0.99,0.428,0
56,41610,1.8,0.37,1,7,1,0.91,900343,48,385884,0.84,0.63,1
43,69431,0.25,0.68,2,9,5,0.92,209636,36,125091,0.74,0.368,0
36,26215,0.9,0.15,2,10,7,0.45,284084,24,282567,0.87,0.414,0
59,120974,0.69,0.86,1,2,6,0.97,997047,48,75306,0.55,0.57,0
59,178200,0.46,0.58,3,14,6,0.98,980572,12,209265,0.5,0.422,0
34,107777,0.67,0.35,3,13,9,0.86,871557,48,492239,0.31,0.456,0
51,166357,0.42,0.84,0,3,9,0.85,832597,36,145956,0.36,0.557,0
25,158740,0.59,0.33,1,5,14,1.0,1119654,48,145798,0.8,0.303,0
55,59070,1.47,0.83,1,4,7,0.58,1039161,36,108178,0.99,0.744,1
43,58037,1.4,0.52,1,8,10,0.48,974832,12,139158,0.72,0.692,1
49,106029,0.84,0.41,0,13,11,0.42,1065432,36,433762,0.3,0.609,1
31,185892,0.37,0.71,3,5,8,0.71,835911,48,120339,0.75,0.449,0
38,31902,2.73,0.69,3,2,9,0.83,1044219,48,335892,0.32,1.0,1
32,148272,0.51,0.17,1,7,4,0.56,904201,36,219696,0.47,0.381,0
29,84849,1.09,0.24,3,4,3,0.71,1113404,24,53812,0.51,0.513,0
30,83698,0.76,0.19,2,0,3,0.66,763765,36,446980,0.52,0.421,0
37,94585,0.1,0.42,0,10,5,0.91,114299,48,173927,0.38,0.314,0
58,31992,2.21,0.43,3,14,7,0.92,849733,12,52031,0.83,0.753,1
27,148939,0.35,0.49,0,10,3,0.64,618033,36,182700,0.46,0.439,0
33,109166,0.49,0.13,1,5,5,0.52,637369,12,32389,0.37,0.39,0
29,191612,0.45,0.84,3,5,12,0.75,1023882,48,86784,0.47,0.562,0
47,99597,0.72,0.77,3,8,5,0.55,855475,48,286929,0.97,0.546,0
22,165584,0.41,0.48,2,4,13,0.53,822974,60,16435,0.96,0.372,0
25,189726,0.43,0.53,2,13,5,0.88,978941,48,354860,0.72,0.373,0
49,177504,0.17,0.81,3,2,9,0.95,359151,36,121994,0.72,0.392,0
57,163491,0.09,0.82,3,13,14,0.77,172782,36,120655,0.6,0.436,0
58,192808,0.05,0.29,3,1,6,0.41,120284,60,37639,0.88,0.256,0
39,101187,0.12,0.32,2,0,12,0.57,140458,36,247379,0.55,0.318,0
28,48338,1.99,0.59,2,0,1,0.72,1154630,24,339001,0.86,0.788,1
21,43929,1.88,0.36,3,2,14,0.73,991778,48,136390,0.78,0.694,1
42,72600,1.12,0.81,2,3,9,0.41,971835,48,431042,0.46,0.79,1
37,116740,0.79,0.66,2,0,9,0.88,1112107,60,272863,0.9,0.473,0
27,191153,0.05,0.37,1,0,5,0.8,117842,48,39163,0.74,0.234,0
45,142510,0.66,0.56,3,1,11,0.87,1127742,24,468963,0.74,0.439,0
24,69729,0.55,0.33,0,14,3,0.73,458524,48,100340,0.99,0.309,0
56,58284,1.41,0.71,1,13,13,0.96,989156,36,494828,0.98,0.613,1
26,71674,1.01,0.56,1,7,6,0.9,869629,48,408798,0.74,0.521,0
51,81964,0.58,0.27,1,10,4,0.42,575133,24,120311,0.91,0.374,0
39,58461,0.91,0.71,0,6,3,0.44,636277,36,147429,0.46,0.696,1
59,85581,0.76,0.56,2,4,7,0.92,785259,36,349537,0.63,0.476,0
47,30126,3.28,0.74,1,7,5,0.6,1186229,24,375393,0.73,1.0,1
30,58492,0.43,0.58,3,0,12,0.67,304013,60,128251,0.56,0.464,0
46,119284,0.33,0.67,1,11,4,0.92,466252,60,312010,0.82,0.369,0
39,173003,0.57,0.52,0,1,10,0.72,1183328,48,143571,0.59,0.462,0
59,88830,0.84,0.3,0,10,4,0.69,894834,12,6795,0.79,0.419,0
23,79414,1.14,0.48,2,9,13,0.53,1089032,36,204299,0.66,0.615,1
33,140676,0.11,0.82,1,13,9,0.74,185380,24,154667,0.45,0.476,0
48,136802,0.58,0.83,0,7,3,0.67,945246,24,287720,0.97,0.507,0
40,77969,1.18,0.42,0,14,5,0.53,1104574,36,306019,0.52,0.632,1
48,39938,2.05,0.33,0,5,9,0.7,981576,24,438782,0.36,0.816,1
28,158801,0.09,0.49,3,13,2,0.85,177634,60,182716,0.34,0.356,0
59,122347,0.59,0.17,1,7,12,0.55,871426,60,400373,0.99,0.299,0
21,95738,0.58,0.87,2,8,7,0.95,671663,36,30344,0.6,0.54,0
23,129089,0.74,0.53,2,12,12,0.99,1143982,60,62686,0.57,0.458,0
33,26951,0.29,0.72,1,11,1,0.66,92701,36,23321,0.86,0.421,0
48,102172,0.96,0.13,1,11,14,0.95,1181544,48,193906,0.94,0.308,0
45,173156,0.44,0.62,3,11,4,0.91,919119,12,393558,0.88,0.369,0
53,157368,0.48,0.46,3,10,13,0.55,898594,24,299685,0.77,0.417,0
58,165098,0.19,0.69,1,12,7,0.68,370592,24,406696,0.32,0.489,0
26,149563,0.58,0.35,1,13,1,0.69,1036603,24,175658,0.42,0.445,0
52,145296,0.15,0.82,3,10,5,0.42,263298,24,417779,0.53,0.534,0
41,139351,0.49,0.33,1,6,8,0.53,817113,12,345067,0.35,0.462,0
36,104122,0.63,0.18,3,12,8,0.45,783639,24,437186,0.4,0.45,0
41,39225,1.29,0.39,1,14,1,0.72,609481,36,454926,0.93,0.529,0
31,53038,1.81,0.54,0,8,12,0.67,1150784,24,199390,0.88,0.731,1
57,105059,0.59,0.17,1,10,4,0.44,746600,12,57680,0.99,0.321,0
56,161443,0.14,0.85,0,12,10,0.55,264201,12,36249,0.7,0.483,0
55,127340,0.74,0.32,1,10,14,0.55,1137551,60,159901,0.58,0.471,0
39,113965,0.31,0.83,1,4,1,0.42,429633,24,447011,0.4,0.604,1
40,196347,0.34,0.8,0,1,10,0.43,792194,36,359987,0.51,0.577,0
38,89159,0.94,0.54,3,7,2,0.74,1003662,60,225807,0.4,0.596,0
34,106914,0.34,0.84,1,10,9,0.5,432625,12,354895,0.77,0.525,0
35,83776,0.98,0.71,3,11,10,0.55,987948,48,138296,0.74,0.636,1
51,29294,3.06,0.12,0,2,9,0.71,1075075,48,333071,0.69,0.927,1
21,20750,0.23,0.79,3,7,4,0.72,56398,12,168261,0.42,0.506,0
23,175195,0.17,0.83,1,12,12,0.82,351093,12,262553,0.74,0.421,0
36,128863,0.22,0.79,2,10,1,0.55,336477,24,406096,0.69,0.483,0
43,139101,0.29,0.16,2,12,5,0.93,486706,24,66960,0.89,0.164,0
31,148390,0.2,0.86,0,13,8,0.53,349892,24,25842,0.65,0.515,0
32,62732,0.49,0.72,0,8,13,1.0,372514,12,220512,0.8,0.414,0
30,71238,0.42,0.27,3,2,12,0.5,360405,36,376462,0.47,0.406,0
52,195302,0.11,0.53,0,8,6,0.99,268058,12,92970,0.3,0.355,0
36,68046,0.07,0.32,0,0,9,0.45,56314,24,191724,0.7,0.3,0
28,163464,0.25,0.49,1,12,10,0.61,492866,12,388179,0.97,0.318,0
58,138553,0.05,0.34,3,0,2,0.78,90758,36,409356,0.5,0.276,0
32,192538,0.34,0.15,2,10,4,0.96,779548,12,102180,0.88,0.17,0
44,147545,0.43,0.48,3,9,13,0.67,754279,24,387624,0.73,0.395,0
48,118632,0.6,0.15,2,11,11,0.71,856747,12,435310,0.66,0.328,0
28,144594,0.03,0.66,1,2,13,0.46,54674,36,456041,0.89,0.369,0
48,82423,0.69,0.43,1,13,10,0.69,683861,48,308612,0.64,0.457,0
56,100179,0.51,0.83,0,11,1,0.98,613640,36,73670,0.48,0.526,0
46,35386,2.33,0.6,3,14,4,0.43,989752,48,485519,0.66,0.974,1
28,48822,1.89,0.2,3,12,4,0.93,1107492,60,403014,0.75,0.606,1
48,124620,0.78,0.5,1,5,10,0.65,1165281,36,299276,0.74,0.492,0
48,32131,2.03,0.32,3,0,8,0.4,781386,36,353967,0.99,0.741,1
57,186933,0.53,0.3,0,8,4,0.79,1191872,12,67692,0.91,0.298,0
56,102540,0.1,0.89,0,11,4,0.57,126367,12,224100,0.88,0.447,0
47,190030,0.13,0.68,2,2,9,0.62,293109,24,80592,0.98,0.35,0
37,139932,0.58,0.67,0,8,11,0.48,966121,12,86991,0.59,0.566,0
29,62797,0.82,0.47,0,12,10,0.88,620122,36,331555,0.76,0.441,0
53,90471,1.03,0.27,0,11,12,0.99,1118793,12,260413,0.68,0.418,0
40,116050,0.43,0.41,0,3,3,0.87,591945,60,474463,0.69,0.339,0
33,190553,0.28,0.67,1,7,7,0.77,641527,12,311595,0.9,0.37,0
48,173530,0.38,0.9,1,5,2,0.54,783597,48,494350,0.47,0.608,1
49,174137,0.38,0.85,3,4,1,0.9,783673,12,78951,0.68,0.476,0
33,114229,0.49,0.12,0,0,13,0.92,673445,36,482489,0.42,0.296,0
55,48897,0.47,0.25,1,3,9,0.5,277467,60,346802,0.42,0.421,0
26,81988,0.07,0.15,2,6,5,0.98,71033,12,411446,0.52,0.17,0
38,171925,0.23,0.27,3,14,2,0.65,480203,60,131033,0.79,0.264,0
25,141444,0.17,0.45,2,9,10,0.52,280068,48,291502,0.64,0.368,0
45,149677,0.37,0.86,1,2,7,0.95,664045,36,455863,0.59,0.486,0
22,53795,1.45,0.55,2,7,13,0.59,936061,60,400500,0.78,0.681,1
30,144865,0.48,0.35,2,5,11,0.84,834965,60,193956,0.65,0.344,0
50,79070,1.06,0.39,3,2,12,0.45,1006762,12,426305,0.41,0.63,1
25,94560,0.48,0.81,3,13,6,0.71,544134,60,98148,0.45,0.572,0
53,97121,0.4,0.64,3,11,11,0.7,462981,48,164076,0.68,0.448,0
21,99628,0.97,0.62,3,12,11,0.62,1154797,36,451986,0.56,0.624,1
38,196499,0.43,0.3,2,2,1,0.62,1018526,48,343551,0.84,0.32,0
52,148592,0.66,0.27,1,14,1,0.74,1182798,12,258793,0.37,0.438,0
31,27800,0.34,0.54,1,8,5,0.69,114570,48,159983,0.95,0.346,0
41,168844,0.03,0.21,2,11,10,0.85,64883,36,116966,0.59,0.193,0
46,70064,0.75,0.61,1,4,5,0.75,628140,12,182346,0.68,0.515,0
45,76791,0.98,0.46,0,14,14,0.6,901334,36,247736,0.88,0.51,0
42,93208,0.5,0.59,3,12,8,0.54,560926,60,127906,0.5,0.524,0
47,58200,0.36,0.12,0,5,7,0.64,252547,60,200758,0.4,0.324,0
33,62229,0.74,0.24,2,14,2,0.93,548994,12,296969,0.55,0.373,0
53,69909,1.28,0.84,1,12,14,0.77,1071532,36,447833,0.5,0.76,1
54,104753,0.36,0.68,0,12,12,0.86,449885,12,474598,0.86,0.384,0
55,148863,0.08,0.43,3,4,8,0.87,146969,36,34482,0.77,0.242,0
21,71239,1.18,0.16,1,1,9,0.93,1007847,60,75215,0.52,0.461,0
41,84567,0.37,0.38,0,3,10,0.49,370769,12,67914,0.3,0.467,0
26,112904,0.68,0.64,1,13,11,0.65,918038,48,207980,0.91,0.482,0
48,65621,0.49,0.55,0,2,8,0.98,382066,60,371111,0.7,0.379,0
37,105163,0.6,0.46,1,7,7,0.92,758263,48,287352,0.84,0.359,0
25,65357,1.5,0.78,1,10,7,0.69,1176065,24,175767,0.48,0.814,1
51,54492,1.83,0.78,0,12,14,0.69,1199081,12,332335,0.64,0.864,1
25,29125,1.95,0.78,0,9,5,0.53,683183,36,305004,0.96,0.862,1
58,184394,0.45,0.88,2,14,11,0.41,990394,60,466814,0.62,0.614,1
23,175651,0.3,0.63,1,13,8,0.42,623397,60,11261,0.85,0.442,0
43,54052,1.15,0.72,0,12,6,0.96,744998,60,6036,0.7,0.608,1
57,163332,0.38,0.71,2,6,9,0.59,737241,12,27494,0.84,0.458,0
57,106896,0.7,0.87,1,7,11,0.88,896808,48,247970,0.41,0.622,1
30,101465,0.82,0.86,0,4,1,0.75,999530,36,459818,0.93,0.57,0
30,49081,0.92,0.72,0,10,6,0.75,539617,36,67271,0.33,0.666,1
39,132362,0.68,0.89,2,7,12,0.45,1080135,36,44584,0.74,0.644,1
37,26158,0.25,0.26,2,7,3,0.53,77585,24,443915,0.61,0.326,0
41,44663,1.68,0.33,1,2,6,0.43,902767,36,155528,0.99,0.652,1
34,75255,1.32,0.29,1,2,3,0.54,1194548,12,401594,0.91,0.542,0
29,163458,0.56,0.74,2,13,1,0.91,1101998,24,491256,0.92,0.433,0
21,172559,0.41,0.85,3,5,8,0.43,843193,48,155288,0.81,0.552,0
33,20216,0.51,0.48,0,10,3,0.72,123675,60,29547,0.72,0.408,0
24,124857,0.38,0.25,2,9,13,0.71,564799,48,155617,0.84,0.272,0
21,61150,0.8,0.17,3,1,1,0.99,589194,24,187587,0.67,0.328,0
52,49910,0.8,0.3,1,6,14,0.42,481422,24,57711,0.4,0.541,0
54,185045,0.13,0.74,0,5,3,0.6,289802,60,269484,0.97,0.378,0
48,186482,0.36,0.58,3,9,3,0.82,812620,48,313253,0.42,0.445,0
51,42757,1.25,0.74,3,1,10,0.57,643807,24,95960,0.83,0.692,1
28,47423,0.85,0.66,0,12,2,0.81,481117,48,318462,0.44,0.594,0
59,146337,0.68,0.52,3,3,13,0.6,1192516,12,275234,0.91,0.45,0
46,121659,0.54,0.28,3,9,3,0.58,785146,48,316824,0.96,0.325,0
54,48742,1.74,0.12,1,14,13,0.43,1019821,12,98193,0.4,0.711,1
23,131830,0.48,0.65,2,10,11,1.0,763533,24,75113,0.56,0.436,0
32,183939,0.07,0.67,0,6,14,0.41,157895,48,159314,0.95,0.38,0
21,36983,2.14,0.66,1,10,9,0.56,950847,48,336505,0.6,0.934,1
25,45435,1.87,0.24,2,6,2,0.46,1019021,24,408396,0.86,0.688,1
50,42168,1.25,0.2,3,3,11,0.92,634351,12,351274,0.35,0.528,0
50,91974,0.58,0.42,3,6,12,0.74,638378,12,321964,0.52,0.44,0
37,133840,0.48,0.77,1,10,6,0.95,763494,36,132545,0.81,0.437,0
43,133795,0.47,0.44,0,3,5,0.46,760177,48,475568,0.7,0.44,0
35,64851,1.12,0.48,1,14,7,0.64,868066,24,420160,0.92,0.536,0
57,47257,0.65,0.1,0,3,8,0.7,368957,24,158486,0.76,0.306,0
41,101475,0.23,0.6,0,10,6,0.78,278139,24,127569,0.82,0.348,0
34,174636,0.5,0.84,1,5,13,0.62,1037815,48,388596,0.85,0.525,0
22,63200,0.3,0.66,0,8,3,0.91,225287,60,203925,0.46,0.432,0
31,191582,0.03,0.22,1,1,1,0.67,64832,24,175487,0.36,0.278,0
59,143873,0.1,0.38,0,9,1,0.71,169670,24,60310,0.82,0.252,0
